Date,Start Time (Sask),Start Time (ET),Visitor,Score,Home,Score,Status,Visitor Goalie,Home Goalie,O/U,Over,Under,Away ML,Home ML,Home PL Spread,PL Away,PL Home
2026-01-17,4:00 PM,5:00 PM,Seattle Kraken,3,Utah Mammoth,6,Regulation,Philipp Grubauer,Karel Vejmelka,5.5,-120,100,170,-205,-1.5,-155,130
2026-01-17,6:00 PM,7:00 PM,Montreal Canadiens,6,Ottawa Senators,5,OT,Samuel Montembeault,Leevi Meriläinen,6.5,-105,-115,100,-120,-1.5,-250,205
2026-01-17,6:00 PM,7:00 PM,Carolina Hurricanes,4,New Jersey Devils,1,Regulation,Frederik Andersen,Jacob Markstrom,6.5,-105,-115,-115,-105,1.5,210,-260
2026-01-17,6:00 PM,7:00 PM,Columbus Blue Jackets,4,Pittsburgh Penguins,3,SO,Elvis Merzlikins,Arturs Silovs,6.5,-125,105,105,-125,-1.5,-225,185
2026-01-17,6:00 PM,7:00 PM,Florida Panthers,5,Washington Capitals,2,Regulation,Daniil Tarasov,Logan Thompson,6,-120,100,135,-160,-1.5,-200,165
2026-01-17,6:00 PM,7:00 PM,Toronto Maple Leafs,4,Winnipeg Jets,3,OT,Dennis Hildeby,Connor Hellebuyck,6,-110,-110,125,-150,-1.5,-210,175
2026-01-17,7:00 PM,8:00 PM,Boston Bruins,5,Chicago Blackhawks,2,Regulation,Joonas Korpisalo,Arvid Soderblom,6.5,-105,-115,-120,100,1.5,210,-260
2026-01-17,9:00 PM,10:00 PM,Edmonton Oilers,6,Vancouver Canucks,0,Regulation,Tristan Jarry,Nikita Tolopilo,6.5,-110,-110,-185,155,1.5,135,-160
2026-01-17,9:00 PM,10:00 PM,Nashville Predators,2,Vegas Golden Knights,7,Regulation,Justus Annunen,Akira Schmid,6.5,100,-120,180,-220,-1.5,-130,110
2026-01-17,9:00 PM,10:00 PM,Los Angeles Kings,1,Anaheim Ducks,2,OT,Anton Forsberg,Ville Husso,6.5,100,-120,-120,100,1.5,210,-260
2026-01-18,1:00 PM,2:00 PM,Tampa Bay Lightning,4,Dallas Stars,1,Regulation,Andrei Vasilevskiy,Jake Oettinger,6,-110,-110,-120,100,-1.5,-310,215
2026-01-18,4:00 PM,5:00 PM,Ottawa Senators,3,Detroit Red Wings,4,OT,James Reimer,John Gibson,6.5,-105,-115,105,-125,-1.5,-230,190
2026-01-18,7:00 PM,8:00 PM,St. Louis Blues,0,Edmonton Oilers,5,Regulation,Jordan Binnington,Connor Ingram,6.5,100,-120,135,-160,-1.5,-180,150
2026-01-19,12:30 PM,1:30 PM,Buffalo Sabres,1,Carolina Hurricanes,2,Regulation,Ukko-Pekka Luukkonen,Brandon Bussi,6.5,-110,-110,155,-185,-1.5,-155,130
2026-01-19,3:00 PM,4:00 PM,Washington Capitals,2,Colorado Avalanche,5,Regulation,Charlie Lindgren,Scott Wedgewood,6.5,-115,-105,175,-210,-1.5,-130,110
2026-01-19,4:00 PM,5:00 PM,Pittsburgh Penguins,6,Seattle Kraken,3,Regulation,Stuart Skinner,Joey Daccord,6,-105,-115,-130,110,1.5,205,-250
2026-01-19,5:00 PM,6:00 PM,San Jose Sharks,4,Florida Panthers,1,Regulation,Alex Nedeljkovic,Sergei Bobrovsky,6.5,-115,-105,150,-180,-1.5,-160,135
2026-01-19,6:30 PM,7:30 PM,Minnesota Wild,6,Toronto Maple Leafs,3,Regulation,Filip Gustavsson,Joseph Woll,6,-110,-110,-110,-110,-1.5,-270,220
2026-01-19,7:00 PM,8:00 PM,Philadelphia Flyers,2,Vegas Golden Knights,1,Regulation,Samuel Ersson,Adin Hill,6.5,100,-120,185,-225,-1.5,-125,105
2026-01-19,7:30 PM,8:30 PM,Winnipeg Jets,0,Chicago Blackhawks,2,Regulation,Connor Hellebuyck,Spencer Knight,6,100,-120,-150,125,1.5,165,-200
2026-01-19,8:00 PM,9:00 PM,New Jersey Devils,2,Calgary Flames,1,OT,Jacob Markstrom,Devin Cooley,6,100,-120,-120,100,1.5,200,-245
2026-01-19,9:00 PM,10:00 PM,New York Islanders,4,Vancouver Canucks,3,Regulation,Ilya Sorokin,Kevin Lankinen,5.5,-120,100,-155,130,1.5,170,-205
2026-01-19,9:00 PM,10:00 PM,New York Rangers,3,Anaheim Ducks,5,Regulation,Spencer Martin,Lukas Dostal,6.5,-130,110,125,-150,-1.5,-205,170
2026-01-20,6:00 PM,7:00 PM,Minnesota Wild,3,Montreal Canadiens,4,Regulation,Jesper Wallstedt,Jakub Dobes,6.5,100,-120,115,-135,-1.5,-220,180
2026-01-20,6:00 PM,7:00 PM,San Jose Sharks,1,Tampa Bay Lightning,4,Regulation,Yaroslav Askarov,Andrei Vasilevskiy,6.5,-110,-110,250,-310,-1.5,100,-120
2026-01-20,6:00 PM,7:00 PM,Ottawa Senators,4,Columbus Blue Jackets,1,Regulation,James Reimer,Elvis Merzlikins,6.5,-130,110,-115,-105,-1.5,-280,200
2026-01-20,6:30 PM,7:30 PM,Boston Bruins,2,Dallas Stars,6,Regulation,Jeremy Swayman,Jake Oettinger,6,105,-125,115,-135,-1.5,-205,170
2026-01-20,7:00 PM,8:00 PM,Buffalo Sabres,5,Nashville Predators,3,Regulation,Alex Lyon,Juuse Saros,6.5,100,-120,115,-135,-1.5,-220,180
2026-01-20,7:00 PM,8:00 PM,St. Louis Blues,1,Winnipeg Jets,3,Regulation,Joel Hofer,Eric Comrie,6,-110,-110,105,-125,-1.5,-245,200
2026-01-20,9:00 PM,10:00 PM,New Jersey Devils,2,Edmonton Oilers,1,Regulation,Jake Allen,Tristan Jarry,6.5,105,-125,150,-180,-1.5,-165,140
2026-01-20,9:00 PM,10:00 PM,New York Rangers,3,Los Angeles Kings,4,Regulation,Jonathan Quick,Darcy Kuemper,5.5,-120,100,155,-185,-1.5,-165,140
2026-01-21,6:00 PM,7:00 PM,Detroit Red Wings,2,Toronto Maple Leafs,1,OT,John Gibson,Joseph Woll,6.5,105,-125,110,-130,-1.5,-225,185
2026-01-21,8:00 PM,9:00 PM,Anaheim Ducks,2,Colorado Avalanche,1,SO,Lukas Dostal,Scott Wedgewood,6.5,-135,115,270,-340,-1.5,115,-135
2026-01-21,8:00 PM,9:00 PM,Philadelphia Flyers,4,Utah Mammoth,5,OT,Samuel Ersson,Karel Vejmelka,6,-110,-110,155,-185,-1.5,-170,145
2026-01-21,8:30 PM,9:30 PM,Pittsburgh Penguins,4,Calgary Flames,1,Regulation,Stuart Skinner,Dustin Wolf,6,-105,-115,-130,110,1.5,195,-240
2026-01-21,8:30 PM,9:30 PM,New York Islanders,1,Seattle Kraken,4,Regulation,Ilya Sorokin,Philipp Grubauer,5.5,-110,-110,-115,-105,1.5,220,-270
2026-01-21,9:00 PM,10:00 PM,Washington Capitals,3,Vancouver Canucks,4,Regulation,Logan Thompson,Kevin Lankinen,6,-125,105,-170,145,1.5,145,-170
2026-01-22,6:00 PM,7:00 PM,Vegas Golden Knights,3,Boston Bruins,4,Regulation,Akira Schmid,Joonas Korpisalo,6,-125,105,-150,125,1.5,165,-200
2026-01-22,6:00 PM,7:00 PM,Buffalo Sabres,4,Montreal Canadiens,2,Regulation,Ukko-Pekka Luukkonen,Samuel Montembeault,6.5,-125,105,100,-120,-1.5,-240,195
2026-01-22,6:00 PM,7:00 PM,Chicago Blackhawks,4,Carolina Hurricanes,3,SO,Spencer Knight,Frederik Andersen,6,-115,-105,240,-300,-1.5,-105,-115
2026-01-22,6:00 PM,7:00 PM,Dallas Stars,0,Columbus Blue Jackets,1,Regulation,Casey DeSmith,Jet Greaves,6,-120,100,-110,-110,1.5,220,-270
2026-01-22,7:00 PM,8:00 PM,Ottawa Senators,3,Nashville Predators,5,Regulation,James Reimer,Juuse Saros,6.5,100,-120,-120,100,1.5,210,-260
2026-01-22,7:00 PM,8:00 PM,Florida Panthers,2,Winnipeg Jets,1,SO,Daniil Tarasov,Connor Hellebuyck,6,-110,-110,-110,-110,1.5,220,-270
2026-01-22,8:00 PM,9:00 PM,Pittsburgh Penguins,6,Edmonton Oilers,2,Regulation,Arturs Silovs,Tristan Jarry,6.5,-125,105,155,-185,-1.5,-160,135
2026-01-22,8:30 PM,9:30 PM,Detroit Red Wings,3,Minnesota Wild,4,OT,Cam Talbot,Filip Gustavsson,6,-125,105,135,-160,-1.5,-185,155
2026-01-23,6:00 PM,7:00 PM,Vegas Golden Knights,6,Toronto Maple Leafs,3,Regulation,Adin Hill,Anthony Stolarz,6,-120,100,-120,100,1.5,205,-250
2026-01-23,6:00 PM,7:00 PM,Tampa Bay Lightning,2,Chicago Blackhawks,1,SO,Andrei Vasilevskiy,Arvid Soderblom,6,-110,-110,-310,250,1.5,-120,100
2026-01-23,7:00 PM,8:00 PM,St. Louis Blues,2,Dallas Stars,3,Regulation,Jordan Binnington,Jake Oettinger,5.5,-110,-110,135,-160,-1.5,-185,155
2026-01-23,8:00 PM,9:00 PM,Philadelphia Flyers,7,Colorado Avalanche,3,Regulation,Samuel Ersson,Mackenzie Blackwood,6.5,-115,-105,245,-305,-1.5,105,-125
2026-01-23,8:00 PM,9:00 PM,Washington Capitals,3,Calgary Flames,1,Regulation,Logan Thompson,Devin Cooley,6,100,-120,-140,120,1.5,185,-225
2026-01-23,9:00 PM,10:00 PM,New Jersey Devils,5,Vancouver Canucks,4,Regulation,Jacob Markstrom,Kevin Lankinen,6,-110,-110,-155,130,1.5,165,-200
2026-01-23,9:00 PM,10:00 PM,New York Rangers,1,San Jose Sharks,3,Regulation,Spencer Martin,Alex Nedeljkovic,6.5,-140,120,100,-120,-1.5,-230,190
2026-01-23,9:00 PM,10:00 PM,Anaheim Ducks,4,Seattle Kraken,2,Regulation,Lukas Dostal,Philipp Grubauer,6.5,100,-120,100,-120,-1.5,-240,195
2026-01-24,12:00 PM,1:00 PM,Buffalo Sabres,5,New York Islanders,0,Regulation,Alex Lyon,David Rittich,6.5,-105,-115,-105,-115,-1.5,-270,220
2026-01-24,12:30 PM,1:30 PM,Utah Mammoth,5,Nashville Predators,2,Regulation,Karel Vejmelka,Juuse Saros,6,-115,-105,-115,-105,1.5,210,-260
2026-01-24,6:00 PM,7:00 PM,Montreal Canadiens,3,Boston Bruins,4,Regulation,Samuel Montembeault,Jeremy Swayman,6.5,-110,-110,-105,-115,-1.5,-250,205
2026-01-24,6:00 PM,7:00 PM,Carolina Hurricanes,4,Ottawa Senators,1,Regulation,Brandon Bussi,James Reimer,6,-120,100,-130,110,1.5,185,-225
2026-01-24,6:00 PM,7:00 PM,Tampa Bay Lightning,5,Columbus Blue Jackets,8,Regulation,Jonas Johansson,Jet Greaves,6.5,100,-120,-115,-105,1.5,210,-260
2026-01-24,6:00 PM,7:00 PM,Detroit Red Wings,5,Winnipeg Jets,1,Regulation,John Gibson,Connor Hellebuyck,6,-105,-115,105,-125,-1.5,-245,200
2026-01-24,7:00 PM,8:00 PM,Los Angeles Kings,5,St. Louis Blues,4,SO,Darcy Kuemper,Joel Hofer,5.5,110,-130,-150,125,1.5,175,-210
2026-01-24,8:00 PM,9:00 PM,Florida Panthers,4,Minnesota Wild,3,OT,Sergei Bobrovsky,Filip Gustavsson,6,-115,-105,105,-125,-1.5,-240,195
2026-01-24,9:00 PM,10:00 PM,Washington Capitals,5,Edmonton Oilers,6,OT,Charlie Lindgren,Connor Ingram,6.5,-125,105,145,-170,-1.5,-165,140
2026-01-25,12:30 PM,1:30 PM,Colorado Avalanche,4,Toronto Maple Leafs,1,Regulation,Mackenzie Blackwood,Joseph Woll,6.5,-115,-105,-170,145,1.5,140,-165
2026-01-25,2:00 PM,3:00 PM,New Jersey Devils,2,Seattle Kraken,4,Regulation,Jacob Markstrom,Joey Daccord,5.5,-120,100,-125,105,1.5,200,-245
2026-01-25,4:00 PM,5:00 PM,Vegas Golden Knights,1,Ottawa Senators,7,Regulation,Adin Hill,Mads Sogaard,6.5,-110,-110,-150,125,1.5,180,-220
2026-01-25,5:00 PM,6:00 PM,Pittsburgh Penguins,3,Vancouver Canucks,2,Regulation,Stuart Skinner,Kevin Lankinen,6,-125,105,-150,125,1.5,165,-200
2026-01-25,6:00 PM,7:00 PM,Florida Panthers,5,Chicago Blackhawks,1,Regulation,Daniil Tarasov,Spencer Knight,6,105,-125,-130,110,1.5,190,-230
2026-01-25,7:00 PM,8:00 PM,Anaheim Ducks,4,Calgary Flames,3,OT,Lukas Dostal,Dustin Wolf,6,100,-120,-110,-110,-1.5,-270,220
2026-01-26,6:00 PM,7:00 PM,Utah Mammoth,0,Tampa Bay Lightning,2,Regulation,Karel Vejmelka,Andrei Vasilevskiy,6,-105,-115,130,-155,-1.5,-185,155
2026-01-26,6:00 PM,7:00 PM,Boston Bruins,3,New York Rangers,4,OT,Joonas Korpisalo,Jonathan Quick,6.5,-115,-105,-125,105,1.5,195,-240
2026-01-26,6:00 PM,7:00 PM,New York Islanders,4,Philadelphia Flyers,0,Regulation,Ilya Sorokin,Samuel Ersson,6,100,-120,-105,-115,-1.5,-250,205
2026-01-26,7:30 PM,8:30 PM,Anaheim Ducks,4,Edmonton Oilers,7,Regulation,Ville Husso,Tristan Jarry,6.5,-135,115,220,-270,-1.5,-105,-115
2026-01-27,6:00 PM,7:00 PM,Nashville Predators,2,Boston Bruins,3,OT,Juuse Saros,Jeremy Swayman,6.5,100,-120,-110,-110,-1.5,-260,210
2026-01-27,6:00 PM,7:00 PM,Buffalo Sabres,7,Toronto Maple Leafs,4,Regulation,Ukko-Pekka Luukkonen,Joseph Woll,6.5,-115,-105,100,-120,-1.5,-250,205
2026-01-27,6:00 PM,7:00 PM,Vegas Golden Knights,2,Montreal Canadiens,3,OT,Akira Schmid,Jakub Dobes,6.5,-115,-105,-120,100,1.5,200,-245
2026-01-27,6:00 PM,7:00 PM,Los Angeles Kings,3,Detroit Red Wings,1,Regulation,Anton Forsberg,John Gibson,5.5,-105,-115,105,-125,-1.5,-245,200
2026-01-27,6:00 PM,7:00 PM,Utah Mammoth,4,Florida Panthers,3,Regulation,Vitek Vanecek,Sergei Bobrovsky,6,-115,-105,135,-160,-1.5,-185,155
2026-01-27,6:00 PM,7:00 PM,Winnipeg Jets,4,New Jersey Devils,3,Regulation,Connor Hellebuyck,Jake Allen,5.5,-105,-115,105,-125,-1.5,-245,200
2026-01-27,7:00 PM,8:00 PM,Dallas Stars,4,St. Louis Blues,3,Regulation,Jake Oettinger,Jordan Binnington,5.5,-115,-105,-160,135,1.5,165,-200
2026-01-27,7:00 PM,8:00 PM,Chicago Blackhawks,3,Minnesota Wild,4,SO,Spencer Knight,Jesper Wallstedt,6,-115,-105,165,-200,-1.5,-155,130
2026-01-27,9:00 PM,10:00 PM,San Jose Sharks,5,Vancouver Canucks,2,Regulation,Yaroslav Askarov,Kevin Lankinen,6.5,-120,100,-130,110,1.5,190,-230
2026-01-27,9:00 PM,10:00 PM,Washington Capitals,1,Seattle Kraken,5,Regulation,Logan Thompson,Philipp Grubauer,6,-115,-105,-130,110,1.5,190,-230
2026-01-28,6:00 PM,7:00 PM,New York Rangers,2,New York Islanders,5,Regulation,Spencer Martin,David Rittich,6.5,110,-130,125,-150,-1.5,-205,170
2026-01-28,6:30 PM,7:30 PM,Philadelphia Flyers,3,Columbus Blue Jackets,5,Regulation,Dan Vladar,Elvis Merzlikins,6.5,100,-120,100,-120,-1.5,-245,200
2026-01-28,6:30 PM,7:30 PM,Colorado Avalanche,2,Ottawa Senators,5,Regulation,Mackenzie Blackwood,James Reimer,6.5,-125,105,-155,130,1.5,160,-190
2026-01-29,6:00 PM,7:00 PM,Philadelphia Flyers,3,Boston Bruins,6,Regulation,Samuel Ersson,Jeremy Swayman,6,-120,100,140,-165,-1.5,-190,160
2026-01-29,6:00 PM,7:00 PM,Los Angeles Kings,1,Buffalo Sabres,4,Regulation,Darcy Kuemper,Alex Lyon,5.5,-115,-105,105,-125,-1.5,-240,195
2026-01-29,6:00 PM,7:00 PM,Colorado Avalanche,3,Montreal Canadiens,7,Regulation,Scott Wedgewood,Jakub Dobes,6.5,-125,105,-125,105,1.5,190,-230
2026-01-29,6:00 PM,7:00 PM,Winnipeg Jets,1,Tampa Bay Lightning,4,Regulation,Connor Hellebuyck,Andrei Vasilevskiy,5.5,-115,-105,150,-180,-1.5,-165,140
2026-01-29,6:00 PM,7:00 PM,Nashville Predators,2,New Jersey Devils,3,OT,Justus Annunen,Jacob Markstrom,6,-125,105,110,-130,-1.5,-225,185
2026-01-29,6:00 PM,7:00 PM,New York Islanders,2,New York Rangers,1,Regulation,Ilya Sorokin,Jonathan Quick,6,-105,-115,-140,120,1.5,180,-220
2026-01-29,6:00 PM,7:00 PM,Chicago Blackhawks,2,Pittsburgh Penguins,6,Regulation,Arvid Soderblom,Arturs Silovs,6.5,100,-120,150,-180,-1.5,-170,145
2026-01-29,6:00 PM,7:00 PM,Utah Mammoth,4,Carolina Hurricanes,5,Regulation,Karel Vejmelka,Brandon Bussi,6,-110,-110,140,-165,-1.5,-180,150
2026-01-29,6:30 PM,7:30 PM,Washington Capitals,4,Detroit Red Wings,3,SO,Charlie Lindgren,John Gibson,6.5,-110,-110,110,-130,-1.5,-225,185
2026-01-29,7:00 PM,8:00 PM,Florida Panthers,4,St. Louis Blues,5,Regulation,Daniil Tarasov,Joel Hofer,5.5,-115,-105,-160,135,1.5,160,-190
2026-01-29,7:00 PM,8:00 PM,Calgary Flames,1,Minnesota Wild,4,Regulation,Devin Cooley,Filip Gustavsson,6,-105,-115,155,-185,-1.5,-160,135
2026-01-29,8:00 PM,9:00 PM,San Jose Sharks,3,Edmonton Oilers,4,OT,Yaroslav Askarov,Connor Ingram,7,-105,-115,155,-185,-1.5,-150,125
2026-01-29,9:00 PM,10:00 PM,Anaheim Ducks,0,Vancouver Canucks,2,Regulation,Lukas Dostal,Nikita Tolopilo,6.5,-125,105,-160,135,1.5,160,-190
2026-01-29,9:00 PM,10:00 PM,Dallas Stars,5,Vegas Golden Knights,4,SO,Jake Oettinger,Adin Hill,6,-110,-110,100,-120,-1.5,-245,200
2026-01-29,9:00 PM,10:00 PM,Toronto Maple Leafs,2,Seattle Kraken,5,Regulation,Anthony Stolarz,Joey Daccord,6.5,-105,-115,-115,-105,1.5,210,-260
2026-01-30,7:30 PM,8:30 PM,Columbus Blue Jackets,4,Chicago Blackhawks,2,Regulation,Elvis Merzlikins,Spencer Knight,6,-125,105,-160,135,1.5,160,-190
2026-01-31,11:30 AM,12:30 PM,Los Angeles Kings,3,Philadelphia Flyers,2,OT,Darcy Kuemper,Dan Vladar,5.5,-115,-105,-115,-105,1.5,225,-275
2026-01-31,12:00 PM,1:00 PM,Colorado Avalanche,5,Detroit Red Wings,0,Regulation,Mackenzie Blackwood,John Gibson,6.5,-105,-115,-150,125,1.5,165,-200
2026-01-31,2:30 PM,3:30 PM,New York Rangers,5,Pittsburgh Penguins,6,Regulation,Jonathan Quick,Stuart Skinner,6.5,100,-120,170,-205,-1.5,-150,125
2026-01-31,3:00 PM,4:00 PM,Winnipeg Jets,2,Florida Panthers,1,Regulation,Eric Comrie,Sergei Bobrovsky,6,-105,-115,120,-140,-1.5,-220,180
2026-01-31,3:00 PM,4:00 PM,San Jose Sharks,2,Calgary Flames,3,Regulation,Alex Nedeljkovic,Dustin Wolf,6,-115,-105,-110,-110,-1.5,-270,220
2026-01-31,4:00 PM,5:00 PM,Carolina Hurricanes,3,Washington Capitals,4,OT,Frederik Andersen,Clay Stevenson,6.5,-115,-105,-185,155,1.5,140,-165
2026-01-31,6:00 PM,7:00 PM,Montreal Canadiens,4,Buffalo Sabres,2,Regulation,Jakub Dobes,Alex Lyon,6.5,-120,100,110,-130,-1.5,-220,180
2026-01-31,6:00 PM,7:00 PM,New Jersey Devils,1,Ottawa Senators,4,Regulation,Jake Allen,Linus Ullmark,5.5,-120,100,140,-165,-1.5,-185,155
2026-01-31,6:00 PM,7:00 PM,Nashville Predators,4,New York Islanders,3,Regulation,Juuse Saros,Ilya Sorokin,5.5,-120,100,105,-125,-1.5,-240,195
2026-01-31,6:00 PM,7:00 PM,Columbus Blue Jackets,5,St. Louis Blues,3,Regulation,Jet Greaves,Jordan Binnington,6.5,100,-120,-105,-115,-1.5,-270,220
2026-01-31,6:00 PM,7:00 PM,Toronto Maple Leafs,3,Vancouver Canucks,2,SO,Joseph Woll,Nikita Tolopilo,6.5,-115,-105,-140,120,1.5,170,-205
2026-01-31,8:00 PM,9:00 PM,Dallas Stars,3,Utah Mammoth,2,Regulation,Casey DeSmith,Karel Vejmelka,5.5,-120,100,100,-120,-1.5,-260,210
2026-01-31,9:00 PM,10:00 PM,Minnesota Wild,7,Edmonton Oilers,3,Regulation,Jesper Wallstedt,Tristan Jarry,6.5,-135,115,110,-130,-1.5,-225,185
2026-01-31,9:00 PM,10:00 PM,Seattle Kraken,3,Vegas Golden Knights,2,Regulation,Joey Daccord,Akira Schmid,6,-120,100,165,-200,-1.5,-150,125
2026-02-01,2:00 PM,3:00 PM,Los Angeles Kings,2,Carolina Hurricanes,3,OT,Anton Forsberg,Brandon Bussi,5.5,-120,100,150,-180,-1.5,-170,145
2026-02-01,5:30 PM,6:30 PM,Boston Bruins,5,Tampa Bay Lightning,6,SO,Jeremy Swayman,Andrei Vasilevskiy,6,-105,-115,180,-220,-1.5,-150,125
2026-02-01,8:30 PM,9:30 PM,Vegas Golden Knights,3,Anaheim Ducks,4,Regulation,Adin Hill,Lukas Dostal,6.5,-120,100,-105,-115,1.5,205,-290
2026-02-02,6:00 PM,7:00 PM,Buffalo Sabres,5,Florida Panthers,3,Regulation,Alex Lyon,Sergei Bobrovsky,6,-120,100,-105,-115,-1.5,-250,205
2026-02-02,6:00 PM,7:00 PM,Ottawa Senators,3,Pittsburgh Penguins,2,Regulation,Linus Ullmark,Arturs Silovs,6.5,-105,-115,-120,100,1.5,200,-245
2026-02-02,6:00 PM,7:00 PM,New York Islanders,1,Washington Capitals,4,Regulation,David Rittich,Clay Stevenson,6.5,-110,-110,110,-130,-1.5,-225,185
2026-02-02,6:30 PM,7:30 PM,Montreal Canadiens,3,Minnesota Wild,4,OT,Jakub Dobes,Filip Gustavsson,6.5,-110,-110,110,-130,-1.5,-220,180
2026-02-02,7:00 PM,8:00 PM,St. Louis Blues,5,Nashville Predators,6,Regulation,Joel Hofer,Juuse Saros,6,100,-120,120,-140,-1.5,-220,180
2026-02-02,7:30 PM,8:30 PM,San Jose Sharks,3,Chicago Blackhawks,6,Regulation,Yaroslav Askarov,Spencer Knight,6.5,-105,-115,-115,-105,1.5,220,-270
2026-02-02,7:30 PM,8:30 PM,Winnipeg Jets,3,Dallas Stars,4,OT,Connor Hellebuyck,Jake Oettinger,5.5,100,-120,125,-150,-1.5,-205,170
2026-02-02,8:00 PM,9:00 PM,Detroit Red Wings,2,Colorado Avalanche,0,Regulation,John Gibson,Mackenzie Blackwood,6.5,105,-125,165,-200,-1.5,-150,125
2026-02-02,8:30 PM,9:30 PM,Vancouver Canucks,2,Utah Mammoth,6,Regulation,Kevin Lankinen,Karel Vejmelka,6.5,-105,-115,230,-280,-1.5,-110,-110
2026-02-02,9:00 PM,10:00 PM,Toronto Maple Leafs,4,Calgary Flames,2,Regulation,Joseph Woll,Dustin Wolf,6,-120,100,-120,100,1.5,200,-245
2026-02-03,6:00 PM,7:00 PM,Columbus Blue Jackets,3,New Jersey Devils,0,Regulation,Elvis Merzlikins,Jacob Markstrom,6,-105,-115,-110,-110,-1.5,-275,225
2026-02-03,6:00 PM,7:00 PM,Washington Capitals,2,Philadelphia Flyers,4,Regulation,Clay Stevenson,Dan Vladar,6.5,100,-120,125,-150,-1.5,-210,175
2026-02-03,6:00 PM,7:00 PM,Ottawa Senators,3,Carolina Hurricanes,4,Regulation,James Reimer,Brandon Bussi,6.5,-115,-105,145,-170,-1.5,-160,135
2026-02-03,6:30 PM,7:30 PM,Buffalo Sabres,3,Tampa Bay Lightning,4,OT,Colten Ellis,Andrei Vasilevskiy,6.5,100,-120,170,-205,-1.5,-140,120
2026-02-03,6:30 PM,7:30 PM,Pittsburgh Penguins,4,New York Islanders,5,OT,Stuart Skinner,Ilya Sorokin,5.5,-110,-110,-120,100,-1.5,-319,220
2026-02-03,7:30 PM,8:30 PM,Toronto Maple Leafs,5,Edmonton Oilers,2,Regulation,Anthony Stolarz,Connor Ingram,7,-105,-115,155,-185,-1.5,-150,125
2026-02-03,9:00 PM,10:00 PM,Seattle Kraken,2,Anaheim Ducks,4,Regulation,Philipp Grubauer,Lukas Dostal,6.5,-105,-115,120,-140,-1.5,-220,180
2026-02-04,6:00 PM,7:00 PM,Boston Bruins,4,Florida Panthers,5,SO,Joonas Korpisalo,Sergei Bobrovsky,6.5,-110,-110,135,-160,-1.5,-180,150
2026-02-04,6:00 PM,7:00 PM,Chicago Blackhawks,0,Columbus Blue Jackets,4,Regulation,Spencer Knight,Jet Greaves,5.5,-120,100,125,-150,-1.5,-205,170
2026-02-04,6:00 PM,7:00 PM,Montreal Canadiens,5,Winnipeg Jets,1,Regulation,Samuel Montembeault,Connor Hellebuyck,6.5,100,-120,110,-130,-1.5,-240,195
2026-02-04,7:00 PM,8:00 PM,Minnesota Wild,6,Nashville Predators,5,OT,Filip Gustavsson,Juuse Saros,6.5,-125,105,-125,105,1.5,190,-230
2026-02-04,8:00 PM,9:00 PM,San Jose Sharks,2,Colorado Avalanche,4,Regulation,Yaroslav Askarov,Mackenzie Blackwood,6.5,-115,-105,240,-300,-1.5,100,-120
2026-02-04,8:00 PM,9:00 PM,Detroit Red Wings,1,Utah Mammoth,4,Regulation,John Gibson,Karel Vejmelka,6,-105,-115,115,-135,-1.5,-220,180
2026-02-04,8:30 PM,9:30 PM,St. Louis Blues,4,Dallas Stars,5,Regulation,Jordan Binnington,Jake Oettinger,6,100,-120,175,-210,-1.5,-140,120
2026-02-04,9:00 PM,10:00 PM,Edmonton Oilers,3,Calgary Flames,4,Regulation,Tristan Jarry,Devin Cooley,6.5,-110,-110,-150,125,1.5,175,-210
2026-02-04,9:00 PM,10:00 PM,Vancouver Canucks,2,Vegas Golden Knights,5,Regulation,Kevin Lankinen,Akira Schmid,6.5,-105,-115,240,-300,-1.5,-105,-115
2026-02-04,9:00 PM,10:00 PM,Seattle Kraken,4,Los Angeles Kings,2,Regulation,Joey Daccord,Darcy Kuemper,5.5,-105,-115,150,-180,-1.5,-170,145
2026-02-05,6:00 PM,7:00 PM,Pittsburgh Penguins,5,Buffalo Sabres,2,Regulation,Arturs Silovs,Alex Lyon,6.5,-130,110,105,-125,-1.5,-225,185
2026-02-05,6:00 PM,7:00 PM,New York Islanders,3,New Jersey Devils,1,Regulation,Ilya Sorokin,Jake Allen,5.5,110,-130,-110,-110,-1.5,-290,235
2026-02-05,6:00 PM,7:00 PM,Carolina Hurricanes,2,New York Rangers,0,Regulation,Brandon Bussi,Jonathan Quick,6,-120,100,-225,185,1.5,110,-130
2026-02-05,6:00 PM,7:00 PM,Ottawa Senators,2,Philadelphia Flyers,1,OT,James Reimer,Dan Vladar,6,-120,100,-130,110,1.5,180,-220
2026-02-05,6:00 PM,7:00 PM,Nashville Predators,2,Washington Capitals,4,Regulation,Justus Annunen,Logan Thompson,6.5,-110,-110,145,-170,-1.5,-170,145
2026-02-05,6:30 PM,7:30 PM,Florida Panthers,1,Tampa Bay Lightning,6,Regulation,Daniil Tarasov,Andrei Vasilevskiy,6,100,-120,180,-220,-1.5,-140,120
2026-02-05,9:00 PM,10:00 PM,Los Angeles Kings,1,Vegas Golden Knights,4,Regulation,Anton Forsberg,Adin Hill,5.5,-120,100,120,-140,-1.5,-220,180
2026-02-25,6:00 PM,7:00 PM,Buffalo Sabres,,New Jersey Devils,,Scheduled,,,,,,,,,,
